DBUID,CSDUID,CSDNAME,CMAUID,CMANAME,PRUID,PRNAME,acs_idx_hf,acs_idx_emp,acs_idx_srf,acs_idx_psef,acs_idx_ef,acs_lvl_gs-1,acs_lvl_gs-3,acs_lvl_gs-5,acs_idx_caf
35204832001,3520005,Toronto,535.0,Toronto,35,ON,0.625274946,0.69781128,0.447473747,0.094967795,0.693975529,3.0,9.0,13.0,0.358298788
35204832002,3520005,Toronto,535.0,Toronto,35,ON,0.570068202,0.64699865,0.405491828,0.086384115,0.640129227,5.0,11.0,13.0,0.326262014
35204832003,3520005,Toronto,535.0,Toronto,35,ON,0.52019005,0.599196999,0.369362631,0.0806664,0.592870056,6.0,13.0,15.0,0.29778789
35204835001,3520005,Toronto,535.0,Toronto,35,ON,0.160874801,0.299122246,0.122127506,0.033522243,0.383090645,16.0,19.0,19.0,0.081701463
35204835002,3520005,Toronto,535.0,Toronto,35,ON,0.14023718,0.266915135,0.107146994,0.030731503,0.346436455,16.0,16.0,16.0,0.074334899
35204835003,3520005,Toronto,535.0,Toronto,35,ON,0.169065058,0.31038717,0.128025687,0.034698344,0.397286584,15.0,20.0,21.0,0.085734545
35204836001,3520005,Toronto,535.0,Toronto,35,ON,0.121601424,0.236115244,0.09482979,0.029708984,0.314189842,15.0,15.0,15.0,0.068303765
35204837001,3520005,Toronto,535.0,Toronto,35,ON,0.114696939,0.231917413,0.085885238,0.02638038,0.302109187,22.0,24.0,27.0,0.059838524
35204837002,3520005,Toronto,535.0,Toronto,35,ON,0.138926518,0.269925439,0.105870858,0.027731973,0.351514157,17.0,20.0,24.0,0.0727379
35204837003,3520005,Toronto,535.0,Toronto,35,ON,0.119333245,0.239477589,0.088950621,0.026701006,0.309615546,22.0,23.0,26.0,0.061698117
35204837004,3520005,Toronto,535.0,Toronto,35,ON,0.145808482,0.279735712,0.11091528,0.030679872,0.360907659,16.0,19.0,24.0,0.075511682
35204838003,3520005,Toronto,535.0,Toronto,35,ON,0.154636035,0.291342002,0.117596539,0.03175625,0.375122467,16.0,18.0,23.0,0.080889848
35204839001,3520005,Toronto,535.0,Toronto,35,ON,0.305771371,0.408560041,0.225881798,0.055768631,0.450691265,20.0,27.0,29.0,0.167660685
35204839002,3520005,Toronto,535.0,Toronto,35,ON,0.33137468,0.439755879,0.246267894,0.058654415,0.480689616,19.0,26.0,27.0,0.181711488
35204840001,3520005,Toronto,535.0,Toronto,35,ON,0.25945673,0.366704538,0.192950715,0.046893581,0.419516293,20.0,28.0,28.0,0.142871949
35204840006,3520005,Toronto,535.0,Toronto,35,ON,0.223242954,0.306076867,0.164389124,0.043705931,0.346707339,29.0,33.0,34.0,0.119666106
35204840007,3520005,Toronto,535.0,Toronto,35,ON,0.26719147,0.357777075,0.196751926,0.048175736,0.405506851,23.0,30.0,32.0,0.144918949
35204840008,3520005,Toronto,535.0,Toronto,35,ON,0.27491148,0.369115839,0.202960043,0.049508943,0.413997687,23.0,29.0,31.0,0.150494693
35204840009,3520005,Toronto,535.0,Toronto,35,ON,0.168315734,0.241646173,0.120709241,0.035895522,0.286878761,25.0,33.0,33.0,0.089640935
35204840010,3520005,Toronto,535.0,Toronto,35,ON,0.217741528,0.315744271,0.162854182,0.04161209,0.367093765,21.0,29.0,29.0,0.12061692
35204841001,3520005,Toronto,535.0,Toronto,35,ON,0.593204999,0.611597471,0.591460174,0.129553682,0.563854897,7.0,9.0,11.0,0.834806897
35204841003,3520005,Toronto,535.0,Toronto,35,ON,0.59852046,0.613701596,0.593780544,0.125435374,0.567241734,7.0,9.0,11.0,0.835636682
35204841009,3520005,Toronto,535.0,Toronto,35,ON,0.575011349,0.596217429,0.57847965,0.124836455,0.550575445,8.0,10.0,12.0,0.832010344
35204841011,3520005,Toronto,535.0,Toronto,35,ON,0.570020502,0.589521901,0.572606563,0.13461724,0.546564281,6.0,11.0,13.0,0.807790545
35204841012,3520005,Toronto,535.0,Toronto,35,ON,0.595450586,0.611457632,0.595786555,0.128475275,0.564279617,9.0,10.0,11.0,0.846984419
35204841013,3520005,Toronto,535.0,Toronto,35,ON,0.589332243,0.607283144,0.589994704,0.123293307,0.560885958,8.0,10.0,12.0,0.837681836
35204842001,3520005,Toronto,535.0,Toronto,35,ON,0.592746995,0.621914898,0.589151029,0.143100456,0.580737055,5.0,10.0,13.0,0.813010791
35204842002,3520005,Toronto,535.0,Toronto,35,ON,0.588598478,0.620177094,0.584836841,0.138183542,0.571058764,4.0,8.0,12.0,0.817613356
35204842003,3520005,Toronto,535.0,Toronto,35,ON,0.613815397,0.643374104,0.602452546,0.13704603,0.59391405,6.0,7.0,11.0,0.828798078
35204842004,3520005,Toronto,535.0,Toronto,35,ON,0.61180797,0.63680985,0.604357285,0.133014226,0.585811164,5.0,8.0,10.0,0.838177788
35204842005,3520005,Toronto,535.0,Toronto,35,ON,0.57463729,0.601433708,0.576758213,0.128360607,0.553405495,6.0,8.0,11.0,0.818818505
35204842006,3520005,Toronto,535.0,Toronto,35,ON,0.559066298,0.588907069,0.556834329,0.134861741,0.544859196,7.0,10.0,14.0,0.780797409
35204843001,3520005,Toronto,535.0,Toronto,35,ON,0.74854446,0.761388575,0.712759604,0.166349963,0.729536911,6.0,9.0,10.0,0.914534497
35204843002,3520005,Toronto,535.0,Toronto,35,ON,0.68989845,0.713183504,0.659844397,0.158081915,0.677651134,3.0,9.0,11.0,0.866165989
35204843003,3520005,Toronto,535.0,Toronto,35,ON,0.660514055,0.683229836,0.638913734,0.159597054,0.645153683,4.0,11.0,11.0,0.850701918
35204843004,3520005,Toronto,535.0,Toronto,35,ON,0.669877498,0.69736885,0.6424263,0.15217369,0.659137469,0.0,9.0,10.0,0.850012008
35204843005,3520005,Toronto,535.0,Toronto,35,ON,0.639526586,0.666348201,0.619906176,0.154670551,0.627025272,3.0,10.0,11.0,0.831911681
35204843006,3520005,Toronto,535.0,Toronto,35,ON,0.678615454,0.704836949,0.649085538,0.152167961,0.668991474,2.0,9.0,10.0,0.855676889
35204843007,3520005,Toronto,535.0,Toronto,35,ON,0.63232561,0.66084456,0.616282512,0.148573296,0.615673409,2.0,8.0,9.0,0.83623586
35204843008,3520005,Toronto,535.0,Toronto,35,ON,0.708968253,0.736278788,0.677081855,0.150165987,0.701120002,5.0,7.0,10.0,0.875452104
35204843009,3520005,Toronto,535.0,Toronto,35,ON,0.623806603,0.652782354,0.612773966,0.144636361,0.605478408,3.0,7.0,10.0,0.840730816
35204843010,3520005,Toronto,535.0,Toronto,35,ON,0.653886622,0.6865594,0.636156904,0.14332137,0.641472435,5.0,5.0,10.0,0.853431982
35204844005,3520005,Toronto,535.0,Toronto,35,ON,0.581460814,0.604971151,0.574086703,0.120921923,0.55605019,4.0,8.0,11.0,0.796575107
35204844006,3520005,Toronto,535.0,Toronto,35,ON,0.574606071,0.58952766,0.569500539,0.118228169,0.541121445,6.0,8.0,13.0,0.804132324
35204844007,3520005,Toronto,535.0,Toronto,35,ON,0.533808904,0.556897702,0.528089897,0.111635802,0.507411902,4.0,7.0,14.0,0.748051413
35204844008,3520005,Toronto,535.0,Toronto,35,ON,0.494376503,0.533715332,0.49183383,0.105552581,0.483824349,4.0,7.0,16.0,0.681342441
35204845001,3520005,Toronto,535.0,Toronto,35,ON,0.643966045,0.684310277,0.621807177,0.132447828,0.648005792,0.0,9.0,11.0,0.803544046
35204845002,3520005,Toronto,535.0,Toronto,35,ON,0.628506348,0.684527672,0.607434875,0.130409352,0.656204425,4.0,10.0,11.0,0.77074334
35204845003,3520005,Toronto,535.0,Toronto,35,ON,0.619816888,0.653269795,0.609138417,0.135050531,0.605587129,3.0,8.0,10.0,0.826119181
35204845005,3520005,Toronto,535.0,Toronto,35,ON,0.560474011,0.615589066,0.55373763,0.117880547,0.575500111,4.0,7.0,12.0,0.735207418
35204845006,3520005,Toronto,535.0,Toronto,35,ON,0.546352712,0.590836676,0.542055195,0.117141628,0.546229121,3.0,6.0,12.0,0.736579234
35204845007,3520005,Toronto,535.0,Toronto,35,ON,0.628829179,0.661982127,0.618958444,0.135405297,0.614563057,2.0,7.0,10.0,0.836746732
35204845008,3520005,Toronto,535.0,Toronto,35,ON,0.576057238,0.617877803,0.569574839,0.125216795,0.572506825,0.0,6.0,12.0,0.775951988
35204845009,3520005,Toronto,535.0,Toronto,35,ON,0.596718334,0.632890253,0.588734044,0.130370427,0.583731349,4.0,8.0,11.0,0.801630574
35204846002,3520005,Toronto,535.0,Toronto,35,ON,0.58909386,0.670731708,0.430224954,0.093084235,0.660304864,9.0,12.0,15.0,0.345994283
35204846003,3520005,Toronto,535.0,Toronto,35,ON,0.607200885,0.684508026,0.443609428,0.094659006,0.67453934,8.0,11.0,14.0,0.36006321
35204846004,3520005,Toronto,535.0,Toronto,35,ON,0.620710577,0.697378252,0.453893778,0.095641949,0.687735659,8.0,11.0,14.0,0.36753258
35204847001,3520005,Toronto,535.0,Toronto,35,ON,0.684359509,0.75542226,0.500599969,0.102726955,0.748318668,6.0,9.0,12.0,0.402047605
35204848001,3520005,Toronto,535.0,Toronto,35,ON,0.648707644,0.73093548,0.471964976,0.099566058,0.727638244,4.0,8.0,11.0,0.3694615
35204848002,3520005,Toronto,535.0,Toronto,35,ON,0.617090048,0.698065342,0.451605596,0.09581449,0.691118078,6.0,9.0,12.0,0.356999469
35204851001,3520005,Toronto,535.0,Toronto,35,ON,0.24686657,0.328770465,0.190880248,0.041450133,0.394548885,16.0,21.0,27.0,0.143414788
35204851002,3520005,Toronto,535.0,Toronto,35,ON,0.185165053,0.258806583,0.142306033,0.029455581,0.316514989,22.0,27.0,32.0,0.105169138
35204852001,3520005,Toronto,535.0,Toronto,35,ON,0.216414469,0.29992257,0.171053678,0.034754426,0.366004167,13.0,23.0,28.0,0.125797175
35204852002,3520005,Toronto,535.0,Toronto,35,ON,0.230124001,0.311725526,0.179070197,0.03665479,0.376263662,16.0,22.0,28.0,0.133985296
35204852003,3520005,Toronto,535.0,Toronto,35,ON,0.182658909,0.259076109,0.142592114,0.028775404,0.317707497,20.0,26.0,32.0,0.104270725
35204853001,3520005,Toronto,535.0,Toronto,35,ON,0.150113293,0.224809065,0.121688897,0.024318663,0.27968558,12.0,32.0,34.0,0.085393778
35204853004,3520005,Toronto,535.0,Toronto,35,ON,0.154459558,0.231364349,0.126104645,0.024688298,0.28715231,12.0,32.0,33.0,0.088220612
35204854001,3520005,Toronto,535.0,Toronto,35,ON,0.235548575,0.338009345,0.19864752,0.034904227,0.40571563,9.0,22.0,26.0,0.146046815
35204855001,3520005,Toronto,535.0,Toronto,35,ON,0.300237153,0.426547524,0.255670857,0.041159534,0.485241394,15.0,21.0,22.0,0.19585223
35204855002,3520005,Toronto,535.0,Toronto,35,ON,0.298151495,0.417936863,0.258071619,0.040840485,0.469843968,15.0,21.0,25.0,0.198847027
35204855003,3520005,Toronto,535.0,Toronto,35,ON,0.260917575,0.37668356,0.226509741,0.038054896,0.418584838,16.0,21.0,26.0,0.182742941
35204855006,3520005,Toronto,535.0,Toronto,35,ON,0.274438425,0.394819723,0.237489626,0.038786978,0.440961963,15.0,21.0,26.0,0.188233953
35204856002,3520005,Toronto,535.0,Toronto,35,ON,0.375038996,0.508317766,0.34074456,0.056672764,0.546484126,0.0,16.0,18.0,0.282533142
35204856003,3520005,Toronto,535.0,Toronto,35,ON,0.244019264,0.352455587,0.212661985,0.035532973,0.380108017,22.0,24.0,29.0,0.17889228
35204856004,3520005,Toronto,535.0,Toronto,35,ON,0.270899064,0.383070296,0.23555604,0.0402274,0.414488943,20.0,22.0,27.0,0.196505336
35204856005,3520005,Toronto,535.0,Toronto,35,ON,0.229454896,0.333237629,0.200552668,0.034037707,0.361054508,23.0,26.0,30.0,0.169500757
35204856006,3520005,Toronto,535.0,Toronto,35,ON,0.20715728,0.301904826,0.181110077,0.031769396,0.330684351,25.0,28.0,32.0,0.153483906
35204856007,3520005,Toronto,535.0,Toronto,35,ON,0.241188102,0.349008418,0.2110598,0.035231892,0.376395585,22.0,25.0,29.0,0.178280873
35204856010,3520005,Toronto,535.0,Toronto,35,ON,0.375282124,0.508433806,0.344737219,0.057360133,0.54426099,5.0,15.0,20.0,0.290090408
35204856016,3520005,Toronto,535.0,Toronto,35,ON,0.32533431,0.451369268,0.29743158,0.049504714,0.483734634,9.0,18.0,23.0,0.253744281
35204856017,3520005,Toronto,535.0,Toronto,35,ON,0.360073313,0.487999249,0.319716724,0.055270777,0.528247915,14.0,16.0,21.0,0.268268464
35204857001,3520005,Toronto,535.0,Toronto,35,ON,0.305710007,0.494012433,0.262226172,0.059104957,0.59569297,16.0,18.0,22.0,0.210273368
35204857004,3520005,Toronto,535.0,Toronto,35,ON,0.26184557,0.421509723,0.223530503,0.050307203,0.527597512,8.0,21.0,21.0,0.173381595
35204857010,3520005,Toronto,535.0,Toronto,35,ON,0.264739982,0.433279483,0.231410186,0.051468482,0.528817291,0.0,22.0,22.0,0.180618376
35204857011,3520005,Toronto,535.0,Toronto,35,ON,0.136594141,0.251793449,0.110637809,0.029058571,0.321809554,23.0,28.0,29.0,0.076080036
35204857012,3520005,Toronto,535.0,Toronto,35,ON,0.33103947,0.531737692,0.292036106,0.063962912,0.639172164,7.0,17.0,20.0,0.233214114
35204857013,3520005,Toronto,535.0,Toronto,35,ON,0.343012463,0.552248881,0.298145074,0.066935488,0.667326602,10.0,17.0,21.0,0.234219985
35204858001,3520005,Toronto,535.0,Toronto,35,ON,0.291626197,0.470327234,0.249114777,0.055908747,0.574418681,10.0,19.0,20.0,0.19651524
35204859001,3520005,Toronto,535.0,Toronto,35,ON,0.282481568,0.458159407,0.241116322,0.054384483,0.559066367,12.0,19.0,20.0,0.190623337
35204859002,3520005,Toronto,535.0,Toronto,35,ON,0.291490619,0.468836648,0.246904041,0.054758702,0.573583082,13.0,17.0,18.0,0.194218224
35204860001,3520005,Toronto,535.0,Toronto,35,ON,0.302750907,0.491199078,0.258247379,0.057061846,0.597705577,14.0,19.0,19.0,0.207882638
35204860002,3520005,Toronto,535.0,Toronto,35,ON,0.301700179,0.48545717,0.255648555,0.055864731,0.59298026,15.0,16.0,17.0,0.200783188
35204861001,3520005,Toronto,535.0,Toronto,35,ON,0.330518782,0.53587611,0.286127202,0.065014899,0.647950209,10.0,17.0,21.0,0.225425558
35204862001,3520005,Toronto,535.0,Toronto,35,ON,0.323017798,0.521907178,0.277557868,0.062457998,0.63315943,13.0,18.0,22.0,0.216346177
35204863001,3520005,Toronto,535.0,Toronto,35,ON,0.35962744,0.567846782,0.312893169,0.066859385,0.686412751,12.0,16.0,19.0,0.247199196
35204863002,3520005,Toronto,535.0,Toronto,35,ON,0.315581261,0.511963032,0.271676679,0.061127336,0.620193759,14.0,18.0,22.0,0.213732498
35204864002,3520005,Toronto,535.0,Toronto,35,ON,0.457391938,0.568927133,0.334075064,0.078701267,0.614410598,18.0,19.0,20.0,0.251972122
35204864003,3520005,Toronto,535.0,Toronto,35,ON,0.395841618,0.511790846,0.292613914,0.070556041,0.559733991,21.0,21.0,23.0,0.2175595
35204865001,3520005,Toronto,535.0,Toronto,35,ON,0.348295463,0.462359308,0.260811528,0.063131524,0.511346442,21.0,25.0,26.0,0.190542596
35204865002,3520005,Toronto,535.0,Toronto,35,ON,0.359309268,0.475730522,0.269010937,0.065010142,0.523899967,22.0,23.0,25.0,0.198286331
35204866001,3520005,Toronto,535.0,Toronto,35,ON,0.516202322,0.576736019,0.43765948,0.088691999,0.528515656,13.0,16.0,21.0,0.453238271
35204866002,3520005,Toronto,535.0,Toronto,35,ON,0.564610043,0.621972234,0.486581526,0.096612019,0.584271068,10.0,15.0,20.0,0.50112496
35204866003,3520005,Toronto,535.0,Toronto,35,ON,0.55541958,0.616140017,0.480517496,0.095770929,0.575894315,10.0,15.0,20.0,0.493640175
35204866004,3520005,Toronto,535.0,Toronto,35,ON,0.367148043,0.427107672,0.299675105,0.064261833,0.380057595,15.0,24.0,29.0,0.307946639
35204867001,3520005,Toronto,535.0,Toronto,35,ON,0.53457669,0.590407106,0.453040809,0.095474455,0.553329305,4.0,19.0,20.0,0.462521226
35204867002,3520005,Toronto,535.0,Toronto,35,ON,0.54929642,0.607707628,0.470877347,0.098605425,0.571535617,5.0,17.0,21.0,0.486140104
35204867003,3520005,Toronto,535.0,Toronto,35,ON,0.530204279,0.589905043,0.453870522,0.095733309,0.552737023,6.0,17.0,22.0,0.468026258
35204867004,3520005,Toronto,535.0,Toronto,35,ON,0.512402847,0.572482384,0.435005201,0.092706941,0.533443912,7.0,19.0,23.0,0.450811219
35204869001,3520005,Toronto,535.0,Toronto,35,ON,0.579876125,0.636822346,0.501704176,0.103265041,0.604652839,7.0,15.0,20.0,0.519813999
35204869002,3520005,Toronto,535.0,Toronto,35,ON,0.610395061,0.665986709,0.529263335,0.107721007,0.632564075,7.0,14.0,19.0,0.545632495
35204870001,3520005,Toronto,535.0,Toronto,35,ON,0.501140498,0.608901932,0.523467495,0.086435907,0.563104358,5.0,7.0,15.0,0.671203688
35204870002,3520005,Toronto,535.0,Toronto,35,ON,0.460278255,0.575514071,0.482305417,0.081207228,0.534353648,5.0,8.0,19.0,0.606795142
35204870003,3520005,Toronto,535.0,Toronto,35,ON,0.380498235,0.476300098,0.394787299,0.071379031,0.421588358,8.0,15.0,24.0,0.514417422
35204870004,3520005,Toronto,535.0,Toronto,35,ON,0.447096434,0.556692258,0.468856485,0.080652762,0.507701782,0.0,10.0,19.0,0.596191016
35204870005,3520005,Toronto,535.0,Toronto,35,ON,0.437177652,0.547987734,0.458347333,0.078240963,0.500172553,1.0,10.0,19.0,0.584106266
35204870006,3520005,Toronto,535.0,Toronto,35,ON,0.452835643,0.54923493,0.468126739,0.081469076,0.497743737,5.0,12.0,20.0,0.612832522
35204871001,3520005,Toronto,535.0,Toronto,35,ON,0.434304751,0.519334512,0.446393012,0.079629906,0.461819434,10.0,14.0,17.0,0.592140391
35204871002,3520005,Toronto,535.0,Toronto,35,ON,0.396309202,0.487873835,0.409649359,0.073751703,0.430373999,8.0,16.0,21.0,0.538691677
35204871003,3520005,Toronto,535.0,Toronto,35,ON,0.391104789,0.4854288,0.404897415,0.072896528,0.427896481,8.0,15.0,21.0,0.531643847
35204871004,3520005,Toronto,535.0,Toronto,35,ON,0.373347571,0.477311046,0.390579701,0.069814332,0.424105242,6.0,14.0,23.0,0.502124343
35204872002,3520005,Toronto,535.0,Toronto,35,ON,0.392875381,0.506901937,0.411274851,0.071671726,0.462461803,7.0,12.0,23.0,0.51812589
35204872003,3520005,Toronto,535.0,Toronto,35,ON,0.365802599,0.460581204,0.378906569,0.069013874,0.406324983,10.0,16.0,22.0,0.495773193
35204872004,3520005,Toronto,535.0,Toronto,35,ON,0.359288062,0.457959749,0.372922937,0.067887937,0.40510543,9.0,16.0,23.0,0.485385411
35204872005,3520005,Toronto,535.0,Toronto,35,ON,0.363186527,0.471883234,0.378854485,0.067854729,0.424068027,7.0,14.0,25.0,0.482555765
35204872006,3520005,Toronto,535.0,Toronto,35,ON,0.374648442,0.460359541,0.384666622,0.071918738,0.400701219,11.0,17.0,20.0,0.511106965
35204873001,3520005,Toronto,535.0,Toronto,35,ON,0.390146975,0.484873831,0.396374534,0.071118934,0.437060287,14.0,19.0,19.0,0.506677574
35204873002,3520005,Toronto,535.0,Toronto,35,ON,0.359890393,0.413451698,0.354349154,0.068577609,0.372915842,3.0,19.0,22.0,0.470501598
35204873004,3520005,Toronto,535.0,Toronto,35,ON,0.360149439,0.460211072,0.36840048,0.066557811,0.408459785,16.0,20.0,21.0,0.472592494
35204873005,3520005,Toronto,535.0,Toronto,35,ON,0.384027742,0.518429443,0.396641334,0.068976216,0.478772801,17.0,20.0,21.0,0.48191794
35204873006,3520005,Toronto,535.0,Toronto,35,ON,0.368499978,0.50025371,0.383472491,0.067631924,0.459648517,17.0,20.0,21.0,0.471284447
35204873007,3520005,Toronto,535.0,Toronto,35,ON,0.363528012,0.482959691,0.381694703,0.067510265,0.432917307,13.0,16.0,19.0,0.483777684
35204873008,3520005,Toronto,535.0,Toronto,35,ON,0.256320242,0.363493565,0.265099421,0.049987533,0.323541583,26.0,27.0,30.0,0.334458923
35204873009,3520005,Toronto,535.0,Toronto,35,ON,0.241949984,0.342380389,0.254797386,0.049317479,0.299456906,22.0,26.0,27.0,0.327919105
35204873010,3520005,Toronto,535.0,Toronto,35,ON,0.399320835,0.499040433,0.409324959,0.07214992,0.447227271,13.0,18.0,19.0,0.52569565
35204873011,3520005,Toronto,535.0,Toronto,35,ON,0.282778714,0.401369874,0.295199847,0.053545925,0.361932999,22.0,25.0,26.0,0.370386183
35204873012,3520005,Toronto,535.0,Toronto,35,ON,0.407130306,0.477949684,0.404552106,0.078125916,0.429233964,7.0,18.0,20.0,0.525582373
35204873013,3520005,Toronto,535.0,Toronto,35,ON,0.249379246,0.339377495,0.256012286,0.047040901,0.294668694,24.0,27.0,29.0,0.338238202
35204873014,3520005,Toronto,535.0,Toronto,35,ON,0.303558365,0.418744933,0.319040543,0.060228934,0.366643815,18.0,22.0,23.0,0.404677606
35204873015,3520005,Toronto,535.0,Toronto,35,ON,6.12e-05,0.001080085,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.006450452
35204873016,3520005,Toronto,535.0,Toronto,35,ON,0.412615331,0.537662252,0.422009229,0.072356048,0.493148975,16.0,16.0,21.0,0.516051005
35204873017,3520005,Toronto,535.0,Toronto,35,ON,0.362014169,0.48977506,0.381053828,0.067324137,0.442451319,14.0,18.0,20.0,0.476544469
35204873018,3520005,Toronto,535.0,Toronto,35,ON,0.332615994,0.45806155,0.35038556,0.063403629,0.41298082,16.0,20.0,21.0,0.438778589
35204873020,3520005,Toronto,535.0,Toronto,35,ON,0.314769716,0.400239209,0.320173378,0.061703751,0.35043274,15.0,23.0,23.0,0.422969335
35204873024,3520005,Toronto,535.0,Toronto,35,ON,0.288558404,0.399936834,0.303007485,0.058187474,0.349748601,19.0,23.0,24.0,0.386167257
35204873025,3520005,Toronto,535.0,Toronto,35,ON,0.428859783,0.557340495,0.438938443,0.075387461,0.51710847,13.0,16.0,21.0,0.531129309
35204873026,3520005,Toronto,535.0,Toronto,35,ON,0.446695628,0.577960846,0.460122668,0.079891229,0.541177951,12.0,15.0,21.0,0.55207382
35204873027,3520005,Toronto,535.0,Toronto,35,ON,0.298962714,0.418966191,0.313350649,0.058353164,0.37661637,20.0,23.0,24.0,0.392031643
35204873028,3520005,Toronto,535.0,Toronto,35,ON,0.307295601,0.408353882,0.315681475,0.05931533,0.359708544,20.0,23.0,25.0,0.40789694
35204873029,3520005,Toronto,535.0,Toronto,35,ON,0.396803087,0.486708294,0.405008288,0.072951653,0.431523643,12.0,17.0,19.0,0.528119326
35204873030,3520005,Toronto,535.0,Toronto,35,ON,0.310164385,0.388005799,0.312397925,0.059725097,0.340633564,8.0,22.0,25.0,0.409973338
35204876001,3520005,Toronto,535.0,Toronto,35,ON,0.226636473,0.39723739,0.226420347,0.043817069,0.478044598,16.0,17.0,18.0,0.213587024
35204877001,3520005,Toronto,535.0,Toronto,35,ON,0.250639471,0.430905807,0.250992644,0.049425552,0.520545275,14.0,15.0,16.0,0.233834389
35204878003,3520005,Toronto,535.0,Toronto,35,ON,0.267940308,0.421473583,0.258309695,0.040641598,0.460448251,11.0,20.0,22.0,0.212014587
35204879001,3520005,Toronto,535.0,Toronto,35,ON,0.308808777,0.466023683,0.302253226,0.04873617,0.499493208,7.0,18.0,20.0,0.253345931
35204880001,3520005,Toronto,535.0,Toronto,35,ON,0.464774902,0.567566648,0.491395138,0.082813903,0.554179708,11.0,15.0,16.0,0.542834738
35204880002,3520005,Toronto,535.0,Toronto,35,ON,0.396790149,0.496263797,0.418245298,0.070478334,0.497273914,11.0,15.0,18.0,0.431848146
35204881001,3520005,Toronto,535.0,Toronto,35,ON,0.405551265,0.507889433,0.43053579,0.072892383,0.501586144,12.0,14.0,18.0,0.459431407
35204881002,3520005,Toronto,535.0,Toronto,35,ON,0.413593734,0.511585759,0.438079106,0.072509105,0.513599038,9.0,12.0,16.0,0.454880979
35204882001,3520005,Toronto,535.0,Toronto,35,ON,0.829795642,0.83911212,0.755100686,0.139359406,0.82907461,4.0,5.0,5.0,0.815797642
35204883001,3520005,Toronto,535.0,Toronto,35,ON,0.779847453,0.784732194,0.696446412,0.128280404,0.776782186,4.0,5.0,7.0,0.753000093
35204884001,3520005,Toronto,535.0,Toronto,35,ON,0.524094111,0.609108536,0.366793403,0.093614423,0.626672038,14.0,16.0,19.0,0.277132428
35204884002,3520005,Toronto,535.0,Toronto,35,ON,0.524085342,0.609081156,0.366839925,0.093614423,0.626595018,14.0,16.0,19.0,0.277132428
35204884003,3520005,Toronto,535.0,Toronto,35,ON,0.507731623,0.586876539,0.353090949,0.092204328,0.602530837,14.0,17.0,20.0,0.267756338
35204884004,3520005,Toronto,535.0,Toronto,35,ON,0.494980788,0.580407988,0.344574831,0.090169871,0.595683689,15.0,17.0,21.0,0.260798693
35204884005,3520005,Toronto,535.0,Toronto,35,ON,0.442342004,0.527285406,0.308879722,0.081305451,0.537098079,17.0,22.0,23.0,0.2358221
35204885001,3520005,Toronto,535.0,Toronto,35,ON,0.686495938,0.758133254,0.488989856,0.109391652,0.781862954,7.0,13.0,15.0,0.37480549
35204885002,3520005,Toronto,535.0,Toronto,35,ON,0.629530211,0.707260727,0.44611018,0.103868323,0.726048524,6.0,14.0,16.0,0.342847937
35204885004,3520005,Toronto,535.0,Toronto,35,ON,0.645956851,0.725858577,0.459348438,0.101448897,0.738201594,4.0,11.0,11.0,0.353130219
35204885005,3520005,Toronto,535.0,Toronto,35,ON,0.630223652,0.709013909,0.446499548,0.102969768,0.726728945,6.0,14.0,15.0,0.342833768
35204885006,3520005,Toronto,535.0,Toronto,35,ON,0.560531775,0.645240298,0.395422062,0.094268017,0.655893551,8.0,16.0,17.0,0.305615588
35204886001,3520005,Toronto,535.0,Toronto,35,ON,0.40061441,0.624547984,0.383307429,0.088673175,0.647642842,9.0,16.0,17.0,0.276729603
35204887001,3520005,Toronto,535.0,Toronto,35,ON,0.378188472,0.563913782,0.351327934,0.084268188,0.580081015,8.0,19.0,20.0,0.267044258
35204887002,3520005,Toronto,535.0,Toronto,35,ON,0.360629503,0.540746569,0.333955875,0.079016,0.557108734,9.0,20.0,21.0,0.254759243
35204888002,3520005,Toronto,535.0,Toronto,35,ON,0.546827056,0.699140403,0.561928244,0.087583723,0.684544995,4.0,9.0,11.0,0.570286997
35204888003,3520005,Toronto,535.0,Toronto,35,ON,0.583832658,0.730804976,0.597308006,0.095790609,0.716423134,6.0,8.0,9.0,0.612551086
35204888004,3520005,Toronto,535.0,Toronto,35,ON,0.506663135,0.657437942,0.517313273,0.082601209,0.64371809,2.0,11.0,12.0,0.527321698
35204889001,3520005,Toronto,535.0,Toronto,35,ON,0.543671961,0.694102098,0.554329585,0.089957728,0.681755157,0.0,10.0,10.0,0.567727959
35204890001,3520005,Toronto,535.0,Toronto,35,ON,0.38353681,0.627263127,0.436742084,0.066289492,0.610065235,19.0,23.0,24.0,0.324227059
35204890002,3520005,Toronto,535.0,Toronto,35,ON,0.325479196,0.544529209,0.372932185,0.057778269,0.532462087,18.0,25.0,27.0,0.275873167
35204890003,3520005,Toronto,535.0,Toronto,35,ON,0.359995974,0.591112934,0.411459559,0.062358955,0.578163885,18.0,24.0,25.0,0.306816968
35204890004,3520005,Toronto,535.0,Toronto,35,ON,0.417115155,0.675449188,0.477484696,0.069083709,0.658115801,15.0,21.0,22.0,0.352359397
35204890005,3520005,Toronto,535.0,Toronto,35,ON,0.388170906,0.636839435,0.443522161,0.065582423,0.621702753,16.0,23.0,23.0,0.327425268
