DBUID,CSDUID,CSDNAME,CMAUID,CMANAME,PRUID,PRCODE,acs_idx_hf,acs_idx_emp,acs_idx_srf,acs_idx_psef,acs_idx_ef,acs_idx_caf,acs_lvl_gs-1,acs_lvl_gs-3,acs_lvl_gs-5
35204299002,3520005,Toronto,535.0,Toronto,35,ON,0.026553729,0.102737191,0.057308079,0.0,0.206310997,0.017083714,2.268133333,3.804666667,4.911783333
35204300001,3520005,Toronto,535.0,Toronto,35,ON,0.028084903,0.098498588,0.056106692,0.0,0.190361723,0.013848547,2.477766667,4.53675,5.635183333
35204300002,3520005,Toronto,535.0,Toronto,35,ON,0.027916797,0.103080753,0.057103061,0.0,0.196032473,0.016587966,2.544366667,3.728166667,5.448266667
35204300003,3520005,Toronto,535.0,Toronto,35,ON,0.028113091,0.097701593,0.056635284,0.0,0.193696947,0.016540066,2.835883333,4.0197,5.7398
35204301001,3520005,Toronto,535.0,Toronto,35,ON,0.026881893,0.096528211,0.055378674,0.0,0.189777793,0.012821435,1.91185,3.654616667,6.075666667
35204301002,3520005,Toronto,535.0,Toronto,35,ON,0.025813557,0.094898281,0.05578625,0.0,0.179802485,0.010149768,2.64895,3.374133333,6.278033333
35204301003,3520005,Toronto,535.0,Toronto,35,ON,0.036637444,0.101744416,0.054495225,0.0,0.192628162,0.013108959,3.6388,4.366566667,7.010216667
35204301004,3520005,Toronto,535.0,Toronto,35,ON,0.036594515,0.09586241,0.053762966,0.0,0.204776438,0.010261614,4.243166667,5.8055,6.8868
35204302001,3520005,Toronto,535.0,Toronto,35,ON,0.035404798,0.096622297,0.053275904,0.0,0.190868989,0.009946768,4.468883333,5.057483333,7.264566667
35204302002,3520005,Toronto,535.0,Toronto,35,ON,0.035952692,0.098356463,0.054019999,0.0,0.195660576,0.010045284,3.9835,4.572116667,7.121666667
35204302003,3520005,Toronto,535.0,Toronto,35,ON,0.036781112,0.107702222,0.056883478,0.0,0.216263648,0.013865529,3.01195,4.537083333,4.849016667
35204303001,3520005,Toronto,535.0,Toronto,35,ON,0.037507086,0.101734039,0.055220032,0.0,0.207057282,0.010466647,3.48415,4.747033333,6.127783333
35204303002,3520005,Toronto,535.0,Toronto,35,ON,0.035463729,0.101891225,0.060560138,0.0,0.187570613,0.010190347,4.221266667,5.520466667,6.151283333
35204303003,3520005,Toronto,535.0,Toronto,35,ON,0.036603421,0.110654197,0.055246925,0.0,0.208227285,0.013814724,3.588866667,5.220983333,5.425933333
35204304001,3520005,Toronto,535.0,Toronto,35,ON,0.036781635,0.092233808,0.052370989,0.0,0.197368305,0.010185402,4.16555,5.72985,6.78145
35204304002,3520005,Toronto,535.0,Toronto,35,ON,0.036939818,0.100220907,0.060226827,0.0,0.185399068,0.010424493,4.521783333,5.86525,6.445
35204304003,3520005,Toronto,535.0,Toronto,35,ON,0.038329817,0.098943913,0.067885476,0.0,0.19784184,0.01035201,5.253,5.880616667,5.98515
35204304004,3520005,Toronto,535.0,Toronto,35,ON,0.038176057,0.099221569,0.0674998,0.0,0.196124357,0.01312286,5.287833333,5.9971,6.31315
35204304005,3520005,Toronto,535.0,Toronto,35,ON,0.038241386,0.100576944,0.06753956,0.0,0.196528225,0.010382945,5.201066667,6.06415,6.3802
35204305001,3520005,Toronto,535.0,Toronto,35,ON,0.124996878,0.098453663,0.046833584,0.037970328,0.402542623,0.027755001,7.693766667,7.699833333,9.37285
35204305002,3520005,Toronto,535.0,Toronto,35,ON,0.153944041,0.098901415,0.047754526,0.038437928,0.428928557,0.024140368,7.589633333,7.595716667,9.017916667
35204307001,3520005,Toronto,535.0,Toronto,35,ON,0.149577434,0.203825,0.057421928,0.0,0.203219433,0.01429573,4.962866667,6.3343,7.742766667
35204309001,3520005,Toronto,535.0,Toronto,35,ON,0.154260433,0.217700705,0.108024284,0.0,0.243149108,0.019285685,5.441483333,7.059483333,7.94805
35204309002,3520005,Toronto,535.0,Toronto,35,ON,0.162234016,0.237197959,0.124237771,0.0,0.231235591,0.019412711,5.00885,7.589933333,1000.0
35204309003,3520005,Toronto,535.0,Toronto,35,ON,0.170537371,0.238057405,0.126034459,0.0,0.237216446,0.019742965,4.76425,7.345333333,7.699583333
35204310001,3520005,Toronto,535.0,Toronto,35,ON,0.14996287,0.227680599,0.130571558,0.0,0.231791081,0.019926416,8.5729,9.937666667,1000.0
35204310003,3520005,Toronto,535.0,Toronto,35,ON,0.161623536,0.2708561,0.124133872,0.0,0.23117496,0.020556284,9.0847,1000.0,1000.0
35204310004,3520005,Toronto,535.0,Toronto,35,ON,0.165892359,0.282925012,0.119579787,0.0,0.227906419,0.021377429,3.271616667,1000.0,1000.0
35204310005,3520005,Toronto,535.0,Toronto,35,ON,0.157504891,0.241833379,0.134443485,0.0,0.242299354,0.020829791,3.6458,7.93,9.294766667
35204310006,3520005,Toronto,535.0,Toronto,35,ON,0.143672402,0.220178821,0.126187288,0.0,0.220085552,0.018920136,9.324283333,10.68905,1000.0
35204311001,3520005,Toronto,535.0,Toronto,35,ON,0.141845073,0.237846178,0.110230397,0.0,0.189353844,0.020454988,9.469516667,1000.0,1000.0
35204312001,3520005,Toronto,535.0,Toronto,35,ON,0.163589241,0.279215567,0.117714662,0.0,0.234964345,0.020980289,0.0,6.0272,1000.0
35204317002,3520005,Toronto,535.0,Toronto,35,ON,0.141050024,0.22040664,0.071973168,0.0,0.195917956,0.019620038,5.3404,5.70895,6.868316667
35204317003,3520005,Toronto,535.0,Toronto,35,ON,0.138274292,0.22070692,0.080361125,0.0,0.197318828,0.020041987,1000.0,1000.0,1000.0
35204317004,3520005,Toronto,535.0,Toronto,35,ON,0.134227632,0.215603376,0.069811662,0.0,0.189752492,0.019318617,5.114383333,7.158933333,7.759
35204318001,3520005,Toronto,535.0,Toronto,35,ON,0.092266942,0.151536456,0.048434341,0.0,0.175076484,0.026621899,4.811366667,1000.0,1000.0
35204318002,3520005,Toronto,535.0,Toronto,35,ON,0.092647375,0.144610482,0.056228335,0.0,0.175066095,0.026686858,4.539783333,1000.0,1000.0
35204318003,3520005,Toronto,535.0,Toronto,35,ON,0.100963773,0.173401322,0.064657115,0.0,0.195639626,0.030796645,6.1887,9.6777,1000.0
35204318004,3520005,Toronto,535.0,Toronto,35,ON,0.098335059,0.163548892,0.048865845,0.0,0.173136692,0.030300223,4.9593,1000.0,1000.0
35204318005,3520005,Toronto,535.0,Toronto,35,ON,0.111051152,0.246715571,0.074800796,0.0,0.184623958,0.029230433,7.120833333,8.165916667,1000.0
35204318006,3520005,Toronto,535.0,Toronto,35,ON,0.109032764,0.214668977,0.074678529,0.0,0.184115497,0.02871936,7.1354,8.180483333,1000.0
35204319001,3520005,Toronto,535.0,Toronto,35,ON,0.119710756,0.272718109,0.076439525,0.0,0.174411586,0.030132674,6.632366667,7.67745,1000.0
35204319002,3520005,Toronto,535.0,Toronto,35,ON,0.125497126,0.280971324,0.078367088,0.0,0.163513221,0.030767824,5.973716667,7.96905,1000.0
35204319003,3520005,Toronto,535.0,Toronto,35,ON,0.112265113,0.250446773,0.075208862,0.0,0.186885235,0.03312794,6.8505,8.29215,1000.0
35204319004,3520005,Toronto,535.0,Toronto,35,ON,0.133793605,0.290872074,0.077856594,0.0,0.161284206,0.030071627,6.032816667,8.814966667,1000.0
35204319005,3520005,Toronto,535.0,Toronto,35,ON,0.111641801,0.232524602,0.066637809,0.0,0.197040589,0.03229079,6.522216667,8.755716667,1000.0
35204321002,3520005,Toronto,535.0,Toronto,35,ON,0.161440072,0.322040239,0.092015937,0.0,0.151348653,0.022801791,3.966083333,7.64385,1000.0
35204321003,3520005,Toronto,535.0,Toronto,35,ON,0.174309647,0.331245301,0.111371694,0.0,0.205823199,0.027534432,2.567033333,6.242583333,8.46145
35204321004,3520005,Toronto,535.0,Toronto,35,ON,0.175959389,0.341815986,0.112392924,0.0,0.208565808,0.027719245,2.5128,6.1767,8.407216667
35204321005,3520005,Toronto,535.0,Toronto,35,ON,0.166883978,0.338944077,0.09433792,0.0,0.167493615,0.02653102,3.526316667,7.014933333,8.9816
35204321006,3520005,Toronto,535.0,Toronto,35,ON,0.176372835,0.327883703,0.108270351,0.0,0.206263817,0.023094001,3.258883333,6.93445,1000.0
35204321007,3520005,Toronto,535.0,Toronto,35,ON,0.173459223,0.319787589,0.109306744,0.0,0.199922936,0.026935723,1000.0,1000.0,1000.0
35204322001,3520005,Toronto,535.0,Toronto,35,ON,0.183597658,0.245708313,0.128554244,0.0,0.218741622,0.029815031,4.00325,6.463416667,9.87535
35204322002,3520005,Toronto,535.0,Toronto,35,ON,0.183999169,0.275064509,0.130150856,0.0,0.218807924,0.030515428,3.601133333,6.1077,9.1388
35204322003,3520005,Toronto,535.0,Toronto,35,ON,0.182846348,0.290917755,0.115194705,0.0,0.230116681,0.024900931,3.285133333,6.831816667,8.8228
35204322004,3520005,Toronto,535.0,Toronto,35,ON,0.186137493,0.304399697,0.109102189,0.0,0.216155289,0.025545658,2.853966667,6.83375,8.391633333
35204322005,3520005,Toronto,535.0,Toronto,35,ON,0.180982884,0.28386666,0.121099741,0.0,0.241890714,0.024283571,3.6376,7.26615,1000.0
35204322006,3520005,Toronto,535.0,Toronto,35,ON,0.174917497,0.27981478,0.120011105,0.0,0.23859605,0.023958177,3.83165,7.4712,1000.0
35204322011,3520005,Toronto,535.0,Toronto,35,ON,0.175513304,0.289879088,0.11129412,0.0,0.223617614,0.024003353,3.730283333,7.904416667,9.26795
35204323001,3520005,Toronto,535.0,Toronto,35,ON,0.16291554,0.219976142,0.115761973,0.0,0.214553258,0.01910511,5.24045,7.821533333,8.0321
35204323002,3520005,Toronto,535.0,Toronto,35,ON,0.167155994,0.236246487,0.125142184,0.0,0.221730677,0.019621266,4.8539,7.435,8.1341
35204323003,3520005,Toronto,535.0,Toronto,35,ON,0.173462275,0.247421923,0.119507465,0.0,0.230198955,0.023430097,4.735266667,6.723566667,1000.0
35204324001,3520005,Toronto,535.0,Toronto,35,ON,0.184444468,0.276083876,0.130279606,0.0,0.218722903,0.030561273,3.542633333,6.049183333,9.080283333
35204324002,3520005,Toronto,535.0,Toronto,35,ON,0.19439706,0.279631821,0.132127529,0.0,0.206168094,0.031279974,3.259183333,5.774816667,8.79685
35204324003,3520005,Toronto,535.0,Toronto,35,ON,0.204791015,0.291090547,0.12670835,0.0,0.197612142,0.031350785,3.368683333,5.052733333,8.117033333
35204324004,3520005,Toronto,535.0,Toronto,35,ON,0.194043441,0.310164917,0.125372326,0.0,0.206165611,0.031763764,2.5381,6.494116667,8.075766667
35204324006,3520005,Toronto,535.0,Toronto,35,ON,0.182257595,0.313604517,0.109247026,0.0,0.200319017,0.026160823,2.6131,6.787233333,8.150766667
35204324008,3520005,Toronto,535.0,Toronto,35,ON,0.184683399,0.312603366,0.109596844,0.0,0.190218736,0.026288027,2.542766667,6.7169,8.080433333
35204325001,3520005,Toronto,535.0,Toronto,35,ON,0.205868553,0.287154209,0.12671255,0.0,0.197608145,0.031351804,3.366733333,5.050783333,8.115083333
35204325002,3520005,Toronto,535.0,Toronto,35,ON,0.2110057,0.300801832,0.128342693,0.0,0.187963996,0.031315341,3.663783333,4.5762,7.607316667
35204325003,3520005,Toronto,535.0,Toronto,35,ON,0.20579245,0.299819771,0.131917357,0.0,0.187705898,0.031716651,3.2606,3.7575,6.811933333
35204325004,3520005,Toronto,535.0,Toronto,35,ON,0.204167989,0.326019304,0.132452288,0.0,0.185267513,0.03184501,2.6751,4.563533333,6.226433333
35204325005,3520005,Toronto,535.0,Toronto,35,ON,0.205507467,0.322751169,0.130352217,0.0,0.197864334,0.031641859,3.298583333,4.92415,6.60795
35204325006,3520005,Toronto,535.0,Toronto,35,ON,0.203573911,0.316346823,0.128244504,0.0,0.19794148,0.031200735,3.235133333,5.42695,7.178666667
35204325007,3520005,Toronto,535.0,Toronto,35,ON,0.196460608,0.319075413,0.111219032,0.0,0.192753525,0.025686639,2.66125,5.963133333,7.32665
35204325010,3520005,Toronto,535.0,Toronto,35,ON,0.198233501,0.325997168,0.114397384,0.0,0.193771711,0.025409404,2.8427,5.354833333,6.71835
35204325011,3520005,Toronto,535.0,Toronto,35,ON,0.189054385,0.328818185,0.113843897,0.0,0.195515655,0.027143251,1.559833333,6.39655,7.760066667
35204326001,3520005,Toronto,535.0,Toronto,35,ON,0.197660946,0.339737698,0.115286031,0.0,0.204103524,0.025505618,2.329616667,5.28765,6.651166667
35204326003,3520005,Toronto,535.0,Toronto,35,ON,0.178949734,0.332114901,0.116067759,0.0,0.19551578,0.025294788,2.167383333,5.369966667,1000.0
35204326004,3520005,Toronto,535.0,Toronto,35,ON,0.176575528,0.322111915,0.122445841,0.0,0.180421005,0.024864891,2.21885,5.618533333,5.820383333
35204326005,3520005,Toronto,535.0,Toronto,35,ON,0.175989152,0.32814106,0.11555881,0.0,0.194216483,0.025126708,2.066966667,5.46665,5.668516667
35204327001,3520005,Toronto,535.0,Toronto,35,ON,0.204583532,0.299317172,0.131921815,0.0,0.187703457,0.031717511,3.258583333,3.755466667,6.809916667
35204327002,3520005,Toronto,535.0,Toronto,35,ON,0.194598847,0.287425353,0.13058399,0.0,0.184302288,0.031208833,3.24875,4.07645,6.73305
35204327003,3520005,Toronto,535.0,Toronto,35,ON,0.192679311,0.278231545,0.129149418,0.0,0.153713054,0.030720976,2.65265,4.907466667,6.103116667
35204327004,3520005,Toronto,535.0,Toronto,35,ON,0.198031175,0.26664948,0.131356904,0.0,0.150628013,0.030767191,2.315433333,5.299633333,5.993483333
35204327005,3520005,Toronto,535.0,Toronto,35,ON,0.197836764,0.268098563,0.138319145,0.0,0.15038655,0.030782635,2.4224,5.216966667,5.717616667
35204327006,3520005,Toronto,535.0,Toronto,35,ON,0.18941994,0.311647829,0.130020888,0.0,0.176901473,0.031215737,3.4148,4.0736,5.7997
35204327007,3520005,Toronto,535.0,Toronto,35,ON,0.196548468,0.317227974,0.132492664,0.0,0.185561907,0.031831013,2.728383333,4.474716667,6.279716667
35204328001,3520005,Toronto,535.0,Toronto,35,ON,0.18700587,0.289358127,0.136457326,0.0,0.161754249,0.030258852,3.277983333,4.8824,5.974733333
35204329001,3520005,Toronto,535.0,Toronto,35,ON,0.026507427,0.089089524,0.030141309,0.0,0.198292558,0.033557136,2.850733333,5.812016667,8.1415
35204329002,3520005,Toronto,535.0,Toronto,35,ON,0.025509965,0.096844282,0.02344845,0.0,0.190206455,0.032679163,2.624716667,4.09295,7.62705
35204329004,3520005,Toronto,535.0,Toronto,35,ON,0.024070196,0.092059815,0.007006096,0.0,0.184877496,0.027646908,6.33085,1000.0,1000.0
35204329005,3520005,Toronto,535.0,Toronto,35,ON,0.024457111,0.094175803,0.006944307,0.0,0.188453843,0.027814196,1000.0,1000.0,1000.0
35204329006,3520005,Toronto,535.0,Toronto,35,ON,0.024159046,0.093032035,0.006886715,0.0,0.186150871,0.02747178,1000.0,1000.0,1000.0
35204329007,3520005,Toronto,535.0,Toronto,35,ON,0.024057071,0.09282405,0.007471494,0.0,0.19038909,0.033093172,3.7537,6.2047,9.142666667
35204329008,3520005,Toronto,535.0,Toronto,35,ON,0.025027193,0.094052894,0.015461368,0.0,0.184998688,0.022171234,0.791133333,7.611616667,1000.0
35204330001,3520005,Toronto,535.0,Toronto,35,ON,0.026722826,0.0960166,0.031878521,0.0,0.184045629,0.021960379,1.439933333,2.0613,5.24335
35204331001,3520005,Toronto,535.0,Toronto,35,ON,0.025336465,0.09295427,0.024109688,0.0,0.181350857,0.021328934,0.0,1.979183333,5.951933333
35204332003,3520005,Toronto,535.0,Toronto,35,ON,0.027433384,0.11076037,0.031893712,0.0,0.182129125,0.020941933,0.551816667,6.497666667,1000.0
35204332005,3520005,Toronto,535.0,Toronto,35,ON,0.027174115,0.105623614,0.024525731,0.0,0.165714759,0.021190154,0.0,6.63885,1000.0
35204332006,3520005,Toronto,535.0,Toronto,35,ON,0.027544949,0.110644824,0.031827917,0.0,0.182142619,0.020819041,0.637166667,6.583016667,1000.0
35204333002,3520005,Toronto,535.0,Toronto,35,ON,0.025210339,0.117500076,0.021770826,0.0,0.182320364,0.013160268,2.538116667,8.483966667,1000.0
35204333003,3520005,Toronto,535.0,Toronto,35,ON,0.025005963,0.11389486,0.021608597,0.0,0.180263053,0.010552176,2.702666667,8.648516667,1000.0
35204333004,3520005,Toronto,535.0,Toronto,35,ON,0.023562152,0.103172736,0.021277832,0.0,0.176522931,0.010277672,3.08485,9.0307,1000.0
35204333005,3520005,Toronto,535.0,Toronto,35,ON,0.024130196,0.110668664,0.023102114,0.0,0.197331426,0.014100589,0.8997,7.4178,1000.0
35204333006,3520005,Toronto,535.0,Toronto,35,ON,0.025356398,0.108538373,0.015751909,0.0,0.196453277,0.01447027,0.5632,6.999566667,1000.0
35204333007,3520005,Toronto,535.0,Toronto,35,ON,0.024707401,0.102881213,0.01568368,0.0,0.164990874,0.014376357,7.29755,1000.0,1000.0
35204333008,3520005,Toronto,535.0,Toronto,35,ON,0.022797156,0.103116186,0.021200245,0.0,0.175547271,0.012479648,3.165216667,9.111066667,1000.0
35204333009,3520005,Toronto,535.0,Toronto,35,ON,0.026159988,0.106009348,0.015867217,0.0,0.167496521,0.01489288,1.229033333,7.086533333,1000.0
35204333010,3520005,Toronto,535.0,Toronto,35,ON,0.022948286,0.098403864,0.007226609,0.0,0.168671435,0.012691304,3.220333333,9.995283333,1000.0
35204334001,3520005,Toronto,535.0,Toronto,35,ON,0.023403121,0.103000999,0.014315672,0.0,0.16922064,0.012668178,3.399366667,9.345216667,1000.0
35204334002,3520005,Toronto,535.0,Toronto,35,ON,0.024182125,0.10724837,0.014539348,0.0,0.172778413,0.00431458,3.058283333,9.004133333,1000.0
35204334003,3520005,Toronto,535.0,Toronto,35,ON,0.022953175,0.102288935,0.006949828,0.0,0.181387226,0.004075789,4.625833333,1000.0,1000.0
35204335004,3520005,Toronto,535.0,Toronto,35,ON,0.025426125,0.108793813,0.022179025,0.0,0.164378358,0.010339498,2.862083333,8.487966667,1000.0
35204336001,3520005,Toronto,535.0,Toronto,35,ON,0.023896587,0.092903238,0.0,0.0,0.150691662,0.007249331,2.925666667,9.25745,1000.0
35204336002,3520005,Toronto,535.0,Toronto,35,ON,0.023661005,0.093977043,0.0,0.0,0.166421602,0.007058523,3.395816667,9.7276,1000.0
35204336003,3520005,Toronto,535.0,Toronto,35,ON,0.023386506,0.09422232,0.006877539,0.0,0.166474249,0.004387703,3.654,1000.0,1000.0
35204337001,3520005,Toronto,535.0,Toronto,35,ON,0.024248673,0.092829094,0.007560632,0.0,0.182481139,0.013218729,4.14505,1000.0,1000.0
35204338001,3520005,Toronto,535.0,Toronto,35,ON,0.022786843,0.102621221,0.01417099,0.0,0.194720831,0.012841779,4.156766667,1000.0,1000.0
35204338003,3520005,Toronto,535.0,Toronto,35,ON,0.021236622,0.079061114,0.008247937,0.0,0.168786631,0.016957685,6.525383333,1000.0,1000.0
35204338004,3520005,Toronto,535.0,Toronto,35,ON,0.022353126,0.100177676,0.015279864,0.0,0.20917511,0.016763878,4.743533333,1000.0,1000.0
35204339002,3520005,Toronto,535.0,Toronto,35,ON,0.020327044,0.06373485,0.007853138,0.0,0.14665159,0.015973297,6.7215,9.113116667,1000.0
35204339006,3520005,Toronto,535.0,Toronto,35,ON,0.020905891,0.071075665,0.007228663,0.0,0.149906139,0.012235393,5.454233333,1000.0,1000.0
35204339011,3520005,Toronto,535.0,Toronto,35,ON,0.020550817,0.072888584,0.007192119,0.0,0.147654142,0.012141668,5.565716667,1000.0,1000.0
35204339012,3520005,Toronto,535.0,Toronto,35,ON,0.018759965,0.060654129,0.007609982,0.0,0.15520535,0.015575084,6.001966667,9.805066667,1000.0
35204340002,3520005,Toronto,535.0,Toronto,35,ON,0.020214991,0.070094098,0.007003267,0.0,0.130514771,0.012172497,4.356883333,1000.0,1000.0
35204340005,3520005,Toronto,535.0,Toronto,35,ON,0.023792792,0.083626444,0.0,0.0,0.124174325,0.007398137,4.011283333,8.493033333,1000.0
35204341002,3520005,Toronto,535.0,Toronto,35,ON,0.023364769,0.084180719,0.0,0.0,0.136155139,0.007766345,7.8351,1000.0,1000.0
35204341003,3520005,Toronto,535.0,Toronto,35,ON,0.021753465,0.077535886,0.0,0.0,0.13479099,0.007621553,3.53285,8.126483333,1000.0
35204341006,3520005,Toronto,535.0,Toronto,35,ON,0.024019359,0.09396444,0.0,0.0,0.153183677,0.007870338,2.912283333,1000.0,1000.0
35204342001,3520005,Toronto,535.0,Toronto,35,ON,0.01756912,0.061972252,0.0,0.0,0.123859272,0.013692163,6.67575,9.516983333,1000.0
35204342002,3520005,Toronto,535.0,Toronto,35,ON,0.01647366,0.059926777,0.0,0.0,0.120474128,0.007046148,7.097716667,9.93895,1000.0
35204342003,3520005,Toronto,535.0,Toronto,35,ON,0.016223276,0.056052565,0.0,0.0,0.107065499,0.006950932,8.617183333,1000.0,1000.0
35204342004,3520005,Toronto,535.0,Toronto,35,ON,0.017074183,0.058228858,0.0,0.0,0.11976483,0.007044154,7.7308,1000.0,1000.0
35204342005,3520005,Toronto,535.0,Toronto,35,ON,0.020989617,0.06991618,0.0,0.0,0.138128328,0.007680093,4.4304,6.726316667,1000.0
35204343002,3520005,Toronto,535.0,Toronto,35,ON,0.021224395,0.084512223,0.0,0.0,0.133889965,0.01661587,5.697933333,6.399783333,1000.0
35204343003,3520005,Toronto,535.0,Toronto,35,ON,0.020632675,0.07780528,0.0,0.0,0.134439642,0.007358577,4.507916667,1000.0,1000.0
35204343004,3520005,Toronto,535.0,Toronto,35,ON,0.022986198,0.084833794,0.0,0.0,0.147457573,0.007707744,3.645,1000.0,1000.0
35204343008,3520005,Toronto,535.0,Toronto,35,ON,0.022229393,0.090389033,0.0,0.0,0.16300242,0.027030798,5.574883333,1000.0,1000.0
35204343011,3520005,Toronto,535.0,Toronto,35,ON,0.022307148,0.090780721,0.0,0.0,0.163572579,0.027125353,5.52425,1000.0,1000.0
35204343012,3520005,Toronto,535.0,Toronto,35,ON,0.023579478,0.091211085,0.0,0.0,0.152551908,0.01114085,1000.0,1000.0,1000.0
35204344004,3520005,Toronto,535.0,Toronto,35,ON,0.024105766,0.092370903,0.007016315,0.0,0.17412493,0.027745964,6.298783333,1000.0,1000.0
35204344005,3520005,Toronto,535.0,Toronto,35,ON,0.023830276,0.091371249,0.006806239,0.0,0.171932944,0.026986202,1000.0,1000.0,1000.0
35204344006,3520005,Toronto,535.0,Toronto,35,ON,0.023446509,0.090054193,0.007005798,0.0,0.181634211,0.021344123,0.0,1000.0,1000.0
35204345004,3520005,Toronto,535.0,Toronto,35,ON,0.021472547,0.084966384,0.0,0.0,0.136843117,0.023587459,5.081233333,6.39375,1000.0
35204346001,3520005,Toronto,535.0,Toronto,35,ON,0.022887652,0.094916067,0.034771294,0.0,0.208855339,0.004205988,4.109716667,7.863316667,8.443083333
35204346002,3520005,Toronto,535.0,Toronto,35,ON,0.023613214,0.096404462,0.034656974,0.0,0.210145856,0.003727535,4.182183333,7.935783333,8.515533333
35204348002,3520005,Toronto,535.0,Toronto,35,ON,0.021441881,0.083473352,0.033277568,0.0,0.23102992,0.006419755,4.9824,8.258966667,1000.0
35204348003,3520005,Toronto,535.0,Toronto,35,ON,0.023885797,0.09091816,0.036117102,0.0,0.241075155,0.007331911,3.864266667,5.946683333,1000.0
35204348004,3520005,Toronto,535.0,Toronto,35,ON,0.02332436,0.091776286,0.036041375,0.0,0.240923252,0.007390333,2.432033333,4.179083333,7.93745
35204348005,3520005,Toronto,535.0,Toronto,35,ON,0.024267342,0.094363827,0.036934919,0.0,0.232697508,0.007570995,3.34245,5.424883333,1000.0
35204348010,3520005,Toronto,535.0,Toronto,35,ON,0.022487408,0.083882904,0.008856434,0.0,0.203355756,0.006742995,7.53865,9.143733333,1000.0
35204348011,3520005,Toronto,535.0,Toronto,35,ON,0.022347942,0.089605543,0.035372629,0.0,0.223212237,0.007318001,4.6533,6.553866667,1000.0
35204352001,3520005,Toronto,535.0,Toronto,35,ON,0.018757331,0.090409129,0.032995537,0.0,0.30405878,0.011955108,0.0,4.303116667,4.303116667
35204352002,3520005,Toronto,535.0,Toronto,35,ON,0.019227672,0.095638673,0.040112447,0.0,0.3215817,0.013250923,1.936783333,3.801733333,6.767266667
35204352003,3520005,Toronto,535.0,Toronto,35,ON,0.019808383,0.091622662,0.038751353,0.0,0.315514348,0.012530747,0.0,3.968066667,3.968066667
35204353002,3520005,Toronto,535.0,Toronto,35,ON,0.022459793,0.08618491,0.030801956,0.0,0.288051736,0.012905821,1000.0,1000.0,1000.0
35204353003,3520005,Toronto,535.0,Toronto,35,ON,0.02022591,0.088862225,0.024511892,0.0,0.298242492,0.013362404,3.599683333,4.194233333,4.451333333
35204353004,3520005,Toronto,535.0,Toronto,35,ON,0.017245243,0.089006675,0.024915688,0.0,0.275887544,0.013268511,3.226083333,4.51385,4.770966667
35204353005,3520005,Toronto,535.0,Toronto,35,ON,0.020492693,0.094156136,0.033012887,0.0,0.305775437,0.013458582,3.845633333,5.61425,6.073633333
35204353006,3520005,Toronto,535.0,Toronto,35,ON,0.01576687,0.105564696,0.033719786,0.0,0.32623903,0.014467935,3.852583333,4.543083333,5.482183333
35204355002,3520005,Toronto,535.0,Toronto,35,ON,0.027785356,0.136263612,0.124819307,0.0,0.148064999,0.036594318,1000.0,1000.0,1000.0
35204355003,3520005,Toronto,535.0,Toronto,35,ON,0.03106483,0.135133546,0.123261535,0.0,0.146805978,0.035612046,1000.0,1000.0,1000.0
35204355006,3520005,Toronto,535.0,Toronto,35,ON,0.026374576,0.117454717,0.112675939,0.0,0.134688448,0.035424689,12.58145,1000.0,1000.0
35204355007,3520005,Toronto,535.0,Toronto,35,ON,0.027954304,0.128501291,0.131744567,0.0,0.157187089,0.036373689,12.80876667,1000.0,1000.0
35204355009,3520005,Toronto,535.0,Toronto,35,ON,0.027945201,0.137878086,0.128287143,0.0,0.137675259,0.038439974,1000.0,1000.0,1000.0
35204355010,3520005,Toronto,535.0,Toronto,35,ON,0.026711899,0.137834633,0.118183163,0.0,0.152644325,0.034417104,12.55263333,16.44591667,1000.0
35204355011,3520005,Toronto,535.0,Toronto,35,ON,0.027016607,0.134984759,0.123224363,0.0,0.144208382,0.035989841,1000.0,1000.0,1000.0
35204356005,3520005,Toronto,535.0,Toronto,35,ON,0.031814918,0.113266429,0.1405626,0.0,0.138728706,0.041961617,8.162483333,1000.0,1000.0
35204357007,3520005,Toronto,535.0,Toronto,35,ON,0.028793903,0.113673046,0.133299946,0.0,0.129846665,0.038506526,10.63665,1000.0,1000.0
35204357008,3520005,Toronto,535.0,Toronto,35,ON,0.028752128,0.110297908,0.132661261,0.0,0.128331689,0.038473052,10.89188333,1000.0,1000.0
35204357009,3520005,Toronto,535.0,Toronto,35,ON,0.029843915,0.107447558,0.131375623,0.0,0.126347985,0.037943174,11.04885,1000.0,1000.0
35204358001,3520005,Toronto,535.0,Toronto,35,ON,0.030391509,0.115832805,0.125363848,0.0,0.122877308,0.040174748,10.51478333,1000.0,1000.0
35204358002,3520005,Toronto,535.0,Toronto,35,ON,0.034348128,0.116275648,0.134927519,0.0,0.129550369,0.04277719,7.94395,1000.0,1000.0
35204359001,3520005,Toronto,535.0,Toronto,35,ON,0.033225452,0.117230879,0.128926877,0.0,0.131978823,0.041627418,8.014783333,1000.0,1000.0
35204359005,3520005,Toronto,535.0,Toronto,35,ON,0.031326043,0.090029535,0.121262227,0.0,0.125398766,0.040066078,15.29853333,1000.0,1000.0
35204360001,3520005,Toronto,535.0,Toronto,35,ON,0.036673157,0.219238903,0.084980209,0.0,0.222898938,0.028981073,4.162316667,5.557666667,1000.0
